Player,Team,Goals,Shots,Shots_Target,Assists,Fouls,Interceptions,Crosses,Time
Allan,Napoli,0,0,0.117109060287476,0,0.455911949276924,0.628587536513805,0,33.0203267931938
Elmas,Napoli,0,0.710502326488495,0.258031666278839,0,0.475060261785984,0.427779227495194,0,35.1264886558056
Luperto,Napoli,0,0,0.121158182621002,0,0.540123395621777,0.559283576905727,0.692369416356087,33.9858427643776
Politano,Napoli,0,0,0.175536274909973,0,0.5019621104002,0,0,31.5758228302002
Hysaj,Napoli,0,0,0.173107162117958,0,0.472934722900391,0,0,28.1174241751432
Milik,Napoli,0,0,0,0,0,0,0,19.2596644163132
"Ter Stegen

 (GK)",Barcelona,0,0,0,0,0,0,0,75.4289388656616
Semedo,Barcelona,0,0.553404219448566,0,0,0.879711806774139,1.53207105398178,0,74.1529262065887
Piqué,Barcelona,0,0.79825821518898,0.255185663700104,0,0.942019641399384,1.28654463589191,1.47209074348211,68.8840788602829
Rakitić,Barcelona,1,1.14876794815063,0.40243610739708,0,0.947472557425499,1.0982940942049,1.23277548700571,71.8342292308807
Sergio Busquets,Barcelona,1,1.50572350621223,0.503002166748047,0,0.979549810290337,0.906426981091499,1.84738077223301,72.1342384815216
Messi,Barcelona,0,1.25018444657326,0.497177720069885,0,0.941849827766418,0.805335581302643,1.47469434887171,70.546413064003
Griezmann,Barcelona,0,1.02113151550293,0.40612667798996,0,0.87314561009407,0.922472730278969,1.7608355730772,70.2593725919724
F. de Jong,Barcelona,0,1.04691043496132,0.33709853887558,0,0.972509950399399,0.981134325265884,1.77379250526428,71.4209830760956
Vidal,Barcelona,0,0.855931848287582,0.298717737197876,0,1.00560358166695,1.24945822358131,1.39861460775137,73.424933552742
Umtiti,Barcelona,0,0.760245621204376,0.239126712083817,0,0.876873373985291,1.25028917938471,1.29777742549777,72.3385584354401
Junior Firpo,Barcelona,0,0.664813958108425,0.258026033639908,0,0.79655684530735,1.32769034802914,1.06086628511548,68.7263697385788
"Neto

 (GK)",Barcelona,0,0,0,0,0,0,0,13.2458680123091
Arthur,Barcelona,0,0.236369598656893,0,0,0.592932671308517,0.892589464783669,0,40.0508579611778
Lenglet,Barcelona,0,0.501480102539063,0.209706664085388,0,0.614573426544666,0.581810601055622,0,35.8017836511135
Ricard Puig,Barcelona,0,0.657197952270508,0,0,0.527959868311882,0.46290085837245,0,32.8558008372784
Fati,Barcelona,0,0,0,0,0.418474562466145,0.286749988794327,0,26.8621516227722
Ronald Araújo,Barcelona,0,0,0.106761500239372,0,0.504691019654274,0.473208758980036,0,30.6853400170803
Akieme,Barcelona,0,0,0.062130477279425,0,0.394880142062902,0.285906944423914,0,22.7381228655577
"Sportiello

 (GK)",Atalanta,0,0,0,0,0,0,0,78.3904129266739
Caldara,Atalanta,0,0.398779258131981,0,0,0.960889607667923,1.38745146989822,0.829781219363213,73.2154315710068
Palomino,Atalanta,0,0.90445077419281,0.304954528808594,0,0.840278118848801,1.40672400593758,1.0805007070303,71.1695450544357
Gosens,Atalanta,0,1.2543135881424,0.38877210021019,0,1.02790205180645,1.24090328812599,1.52167174965143,72.7745479345322
Gómez,Atalanta,1,1.62989231944084,0.529156625270844,0.104109842330217,0.964070588350296,0.822896048426628,1.50075890123844,74.7388106584549
Freuler,Atalanta,0,1.36417226493359,0.572299420833588,0,1.11509081721306,0.756425976753235,1.35883158072829,72.4420344829559
De Roon,Atalanta,0,1.0968089401722,0.447340279817581,0,0.96293394267559,0.973373875021934,1.7227666452527,72.3305523395538
Djimsiti,Atalanta,0,1.00289814174175,0.292534112930298,0,0.978316053748131,1.10916118323803,1.6302889212966,71.3915771245956
